Gene,Degree,Betweenness,Closeness,Eigenvector
Setd5,20,0.00022286106152443545,0.3161010947354875,0.00036762054679636777
Trib3,20,0.00016857462319806984,0.34775071684587816,0.0005937661190087836
Lamb3,20,0.0005135085076046554,0.3190373549044754,0.00014428218496213578
Prdx4,20,0.001230052246940605,0.3323782239865024,0.0008895472187999802
Elmo2,20,1.870270439261975e-05,0.33749917927538825,0.0002894409105081587
Surf4,20,0.00047199105967763935,0.32977782536356387,0.0009374487590524626
Mapkapk3,20,0.00017210574088678482,0.33570722031700556,0.0004374629183288311
Dbnl,19,0.0002578124684560008,0.3432456181082079,0.0005218818816357267
Blnk,19,0.0005431252436703696,0.3346572518665975,0.00021403222964821802
Cpne8,19,0.0003005786942744675,0.3241675291035918,0.00013248518734628863
Dcun1d5,19,0.00012957947637472374,0.35144084572600115,0.0008980349675253493
Pdlim7,19,0.0006484376516348321,0.33040448156377966,0.00017765323477392665
Gan,19,0.0004393223818318097,0.3178708563490659,0.00011109126441641166
Rab5if,19,7.062907122443675e-05,0.3391035756663853,0.007454083046791982
Dck,19,0.0002580074282440413,0.34910349288079123,0.0006017376388215975
Uck2,19,0.0004101939338198848,0.3317045111204274,0.000746991025808213
Klf5,19,0.0009663705039548066,0.34744670098251845,0.0004536728224236236
Ube2z,19,7.537978223242832e-05,0.3394759895993929,0.0012174270815170358
Smarce1,19,0.0003092746216446991,0.34941041632341435,0.0003869999000013594
Taf6l,19,9.004204181520964e-05,0.3218424033742509,0.0006541681100099232
Ctsc,19,0.00014575092493753847,0.33142789311020077,0.0002694651001952086
Hpx,19,5.1014236047864926e-05,0.32833774752354833,0.00020594118532375657
Plxna2,19,0.0007188485590332641,0.32530469302701415,0.00017248431410853588
Cd226,19,0.0006128770654573131,0.35020213176825593,0.0021545258002269147
Cd55,19,0.0007970904993862574,0.3352621998996174,0.00022834243190336545
Adcy4,19,0.00016137523884336428,0.34126665048663213,0.0008882163826318895
Brd7,19,0.0003466365369768649,0.36064373020054774,0.0007980748256763378
Agfg1,19,0.00015191020215560478,0.3518853699427049,0.0010367894707114902
Slk,19,2.418407838392125e-05,0.33976621088996395,0.00023589085330716488
Tigar,19,0.000237079471044823,0.3595716343242891,0.001265410815938232
Capn2,19,0.0003387451829527985,0.34857859099950195,0.0007502050925670105
Ccdc74a,19,1.0639340493769641e-05,0.31725461680545386,0.0011472225205994239
Usp22,19,0.00013319652768568346,0.3466241882341173,0.0014355399995445329
Hnrnpll,19,0.00010858346722801764,0.3549382157140884,0.0009915322526306471
Shq1,19,0.00010828528484750459,0.32876456331446763,0.0052475009813531485
Ehbp1l1,18,0.0005848321036287506,0.31534864370517174,9.074209387187774e-05
Pdlim5,18,9.025208547531601e-05,0.3190373549044754,0.00012491114440802166
Synpo,18,0.00018322442231202157,0.34563371036986273,0.0005160847762235935
Sec23ip,18,0.00024394078058701175,0.3149559305747792,0.00020106612660044122
Tomm40,18,0.0004218039691245432,0.3313094837164493,0.0003983695515986007
Lilrc2,18,0.00024644984674445747,0.32760312467817065,0.000127455555935573
Ak6,18,3.348608532794187e-05,0.3388144848090397,0.00469508619596456
Add2,18,0.0008560399613051608,0.3267566049761599,0.00021777396529749568
Cnih1,18,0.0007145067272440643,0.32109946153820695,0.0002864216159037447
Ephb3,18,9.636585503867597e-05,0.34256935534626587,0.0004070741733006388
Mybpc2,18,0.00019190859017307975,0.33684534868228905,0.002272812841082345
Tstd3,18,6.147018084212748e-05,0.3346572518665975,0.003486936595048656
Srpk1,18,5.318833224807094e-05,0.3259144487777677,0.00047465902248824076
Kif3a,18,0.0002585486444112012,0.32579994551669106,0.00014011377398187558
Cnbp,18,0.000571280794516564,0.3421901272776169,0.0037708222969695146
Dusp6,18,0.00013490642393484316,0.3518853699427049,0.0004897537732574786
Serpinb9,18,0.0006963592212740965,0.3346572518665975,0.000325509826789588
Zfp598,18,0.00020864064724499722,0.333573829108756,0.003151600607299666
Ythdf2,18,8.394715785758857e-05,0.3328554360812425,0.0012993523699961378
Rtn4,18,0.0005270316039412802,0.33534302492370116,0.0002403264522872366
Pfdn1,18,0.0003771442021878194,0.32950441013467074,0.001992253746554703
Pdcd6ip,18,0.00016823385174869588,0.3413922855279206,0.00037976411281856503
Naa25,18,0.0009758049064182811,0.3153843934663899,0.0008133464971105968
Prex2,18,4.6299293523421414e-05,0.3406815741816097,0.00039362239610333583
Arpc5l,18,6.601797687253358e-05,0.3366822866715509,0.00045654573742917907
Atf5,18,7.000705575195754e-05,0.3286868779261608,0.0005633932664874601
Adar,18,0.0001270119434136266,0.3418957520913144,0.0006986816972631647
Eif4ebp1,18,0.0002761975254489635,0.3719259003699231,0.002838680376057467
Creb3l1,18,0.00017566485646233404,0.33939316027412775,0.00025066649610794685
Atf6b,18,8.849234263583986e-05,0.3515296606983858,0.0010870263816102782
Tomm70,18,0.0002516833091471332,0.3351410353893537,0.0008465995533135255
Gpn1,18,0.0003237957351139807,0.3265264946909654,0.004144550598870574
S100a11,18,0.0002899508819260205,0.33154638717280716,0.00040596763414401163
Pcgf6,18,1.6183549989898412e-05,0.32833774752354833,0.0002964164583634088
Osmr,18,1.5530803416331112e-05,0.3321004816482064,0.00028167795963050443
Tcof1,18,0.0006060631809657784,0.3442224368679813,0.005836364108505409
Pin1,18,0.0003855318728304855,0.3628545369462665,0.0008125155886092683
Btbd19,18,0.00040885470087132864,0.33976621088996395,0.00583519891085532
Fdx2,18,0.0009810491593214945,0.3269101920995329,0.0006168678938345856
Il24,18,2.3461199231052125e-05,0.33127003271815014,0.00022578404901272783
Irgm,17,0.0001309937586453776,0.3286868779261608,0.0006531108265537226
Cda,17,0.00012422188191396337,0.3322988216396351,0.0008910236932100095
Abl2,17,0.0001121117356874063,0.35471193864172196,0.000590721166815195
Sp7,17,0.0001112246345240729,0.3458915497658865,0.0004980612360197681
Lsm12,17,5.125605282685251e-05,0.31703769057174075,0.0015805400652912228
Mettl16,17,3.9224292041732664e-05,0.316532681165892,0.0024679248905883824
Golt1b,17,0.0005388147155213721,0.32969966043695487,0.0014762523983037723
Srxn1,17,2.6944784967844677e-05,0.32545691796525794,0.0004608499813764439
Slc7a11,17,0.00012308698927238654,0.3507761612365433,0.0005031981195037594
Cc2d1b,17,0.0004180872993550838,0.32465932253087,0.0005997644566550101
Cyp1b1,17,0.000946729498292058,0.3601768170335351,0.0007553381804381995
Tirap,17,9.835070127724958e-06,0.3391449146369651,0.00036730367357388263
Cxcl14,17,8.521661999678481e-06,0.3199546560974152,0.00016509951797841988
Wdr83os,17,0.00034962572819942687,0.32496270701635616,0.006384354082430479
Ppp1r15a,17,0.00043257975913077755,0.33060080032882055,0.000644716303001223
Pcgf5,17,0.00011720373506138816,0.33013002667224695,0.00028333382205316033
Spry2,17,0.0001270945263745851,0.3484039742976863,0.000715914168627143
Tubgcp2,17,0.0031662387259398343,0.3318627859676757,0.0004527756523511169
Atxn2l,17,0.00019571704509910765,0.3273333021257825,0.0015736816322979537
Ralbp1,17,7.564918467417379e-05,0.33607220763071094,0.00022431712113390212
Txndc5,17,0.00027332651040015086,0.32860922924250235,0.0009332323021982912
Btaf1,17,0.0005999494030841867,0.3207662555940304,0.0001898188755598504
Dr1,17,0.00021327462144694705,0.32694861144282816,0.0001599514467825283
Procr,17,5.6575234452345626e-05,0.32496270701635616,0.00021234736585088568
Cnih2,17,0.00037968523226647005,0.3110123795155981,0.0001707716281021116
Chac1,17,8.430557496014698e-05,0.3112211360070506,0.0001511842582164554
Usp43,17,1.8662881679836828e-05,0.34366963987239346,0.001931271176767941
Nap1l1,17,0.00021327228410208406,0.3518408669238681,0.0026211810342838754
Ice1,17,1.6568153898733585e-05,0.3192936686292924,0.0005396160706504315
Actr5,17,0.0003262579833362673,0.3346169996111409,0.0005798778266222084
Naa15,17,0.00027111147309274113,0.34954212021196446,0.0026049690833374202
Samhd1,17,0.00024527085505141543,0.33869073956257917,0.0005016880366051986
Sap18,17,7.773960688324007e-05,0.32572365469699394,0.0007622324947522122
Lamc2,17,3.378016471271624e-05,0.3216563457933894,0.00015603632850388145
Pkp3,17,0.0005214082662428165,0.3290756724351816,0.0005682282512750417
Col12a1,17,0.0001346940723498554,0.3195871033620936,0.00010822859346104633
Cenpb,17,0.00021024669606490686,0.3263732678046721,0.000707234704754745
Mboat1,17,0.0014145634749433973,0.3130421666216974,0.00048372108506456704
Ptpn23,17,0.0008331167073283289,0.34018167458633225,0.00029371989353809173
RT1-M6-2,17,3.974996874010978e-05,0.3216191600886734,0.00023154801734433654
RT1-M5,17,6.610320924327439e-05,0.3286868779261608,0.0005840150911696651
Med27,17,5.491503235639889e-05,0.32337623326363185,0.0004146706414443088
Ugcg,16,0.001977301872486477,0.3319815912609815,0.0009047783197718007
Abcb4,16,0.0001992019950615216,0.36294921523379325,0.0010346085758578334
Gipc1,16,0.0005138718812075782,0.32618193630754194,0.00012934197568622064
Tfg,16,9.597240954847567e-05,0.31198898001200237,8.10202310670389e-05
Reln,16,0.00020751774168165527,0.32534273591007196,0.00013811656586040937
Bdp1,16,0.0002370405655313766,0.33253714257315625,0.002011842894270412
Hist1h2af,16,0.000168608907096252,0.33485865849386437,0.0004432905857083024
Ncaph2,16,6.774958021605159e-06,0.32725629158534586,0.00037682427457377696
Rabggtb,16,0.0013518883034850367,0.3049776074070407,0.0001333215437350438
Zgrf1,16,0.00015759205261788384,0.3243565039952227,0.002380400766210014
Desi2,16,1.0490865527014016e-08,0.30952444757087505,0.0011529528951620632
Cldn7,16,8.178670922729238e-05,0.3217679545185086,0.0002573007634729639
Efemp2,16,5.183655904934156e-05,0.30578212077017203,8.587957189660159e-05
Dph1,16,0.00012413031922728633,0.3275645513678353,0.003449347515157485
Csrp3,16,3.5979515014976875e-05,0.3191837694776302,0.00013281575475650108
Svil,16,5.819849893075886e-05,0.3463221380265188,0.0005140935499485741
Efna1,16,9.168306493368157e-06,0.33939316027412775,0.000339657131709653
Pfkfb3,16,6.924563151823017e-05,0.3463652558225878,0.0007672295018127066
Rhoj,16,0.00019387625870211358,0.3302475943455633,0.00012609488184361217
Rybp,16,3.538470917393964e-05,0.3216191600886734,0.00031408229843185923
Raly,16,1.0671578879608194e-05,0.3337338933261786,0.001769233997836746
Cttnbp2nl,16,0.0004580407112236246,0.3206923037195418,0.0007033816926843606
Map3k2,16,3.5581827884804084e-05,0.34927881164683305,0.0003896039040310491
Parp3,16,0.00010057400073841931,0.3457196141129645,0.00041484023191704355
Dll1,16,0.000217857379280184,0.3471432162174975,0.0005756036061116014
Hist1h2ah,16,1.156915781863417e-05,0.3341748630350781,0.0004950927319990157
Tap2,16,5.426622992974167e-05,0.3317836296681008,0.0006957725771792657
RT1-M2,16,1.4042136900977661e-05,0.3195871033620936,0.00019530756733389593
Adm,16,0.0012995521272732532,0.3408067787292693,0.00036066175117906835
Cacul1,16,0.0002226048028513904,0.32942637475038783,0.0005052531673506407
Gab2,16,1.7160594363553701e-06,0.33623467908714344,0.00034424805970295185
Ifnlr1,16,0.0007996856117002214,0.34026488928168114,0.0004640322592442105
Tomm20,16,0.0004397506193982807,0.3575842846744248,0.0011271504257738642
Tbl1x,16,0.0003595758572220576,0.3378270473305434,0.0010267959645163284
Ssr2,16,0.0010188985604964113,0.3175805633295691,0.0016279844868510986
Derl3,16,0.00011675092305347332,0.339062246772337,0.0008358999732798893
Ftl1,16,3.71043190206916e-05,0.3442650333828765,0.0008603288317244968
Ptpn12,16,1.2676221090106494e-05,0.3321401307028444,0.0002615889419445097
Mob4,16,0.0004909517633247218,0.32032305524087795,0.0008952782929470795
Rab35,16,0.0007434125487233976,0.3234890389263983,0.0003407169502451258
Ca13,16,0.00020390894098760282,0.3079824792169849,0.005786572773607853
Siglech,16,0.0003350843000340829,0.31999145787520417,0.00012573917830148229
Rab7b,16,0.00036196647799286363,0.3159574940110193,0.00025296243156657205
Tmpo,16,0.00010517598578817157,0.32091426171035015,0.0001803058571045475
Ets2,16,1.578005631613134e-05,0.3415180131066812,0.0003610213339349066
Stoml2,16,0.0004674065211421085,0.3356262196606376,0.0006771793160896807
Cask,16,0.0006784688368868589,0.33190237828287106,0.00046262389130002153
Itpr3,16,0.00120906651266123,0.3366822866715509,0.0002124310426323583
Mcfd2,16,0.0001862952274588441,0.31143017292813446,0.0001752416495806265
Kif21b,16,0.0003315602513961318,0.30477714009279416,0.00010492335773263887
Rnf111,16,0.0002524105383780727,0.3459345604037584,0.0009030751639094234
Ptrh1,16,0.00018976027491673456,0.3305222448339106,0.004190737782766482
Lcat,15,0.0008387491909013914,0.32386562686461295,0.00017255689390515265
S100a9,15,9.354755002472773e-05,0.3262201846584223,0.0001836828853104721
Rin1,15,0.00010758635285276717,0.3264881744826928,0.00019018453181716234
Il17ra,15,5.713272956724429e-07,0.33009085604734517,0.00027808654728847813
Emp3,15,0.0005529353126275717,0.3139606968476498,0.00011490530520669442
Igf2bp2,15,0.0001804249987945816,0.3338540423337364,0.0005149423979430544
Pvr,15,0.00018981692033577315,0.3181980710016042,0.00011775968209331147
Irak3,15,1.5240085052259028e-05,0.3341347267315668,0.00035717232423357337
Pdlim2,15,4.77071874842747e-05,0.3266031620999091,0.0001866181836996254
Gmfg,15,1.0362620539384532e-05,0.309731210728905,0.00012060298762886894
Tlk2,15,0.000148215713008265,0.32845404188512695,0.0012300031897552464
Angptl4,15,2.86567231494784e-05,0.3377040221858491,0.00027606915277879655
Cd151,15,4.781032341099424e-06,0.33253714257315625,0.000376513131051907
Uba5,15,7.214513440682921e-05,0.334295329820599,0.0009237664689406149
Usp28,15,0.0007847134310250076,0.3625235515724557,0.001128988634090219
Dpagt1,15,0.0017302178181710305,0.31063038574888624,0.0006371320143799888
Stx1a,15,0.0013511402147335897,0.34409471054632346,0.00029050712512261167
Nrp2,15,0.00019515228107881802,0.31531290204771906,0.0001503474933582375
Tmsb4x,15,7.489360716038992e-05,0.3548476702508961,0.0010244262489933916
Mrgbp,15,2.419075991498405e-05,0.3510417330936309,0.0007789527167209561
Tfpi2,15,4.313877054588114e-06,0.32903675159870194,0.00023178660137050073
Bcl2a1,15,4.257737233422674e-05,0.34602061377699317,0.0004695808316175346
Prkci,15,0.00018760254074552609,0.33489896891381066,0.00020386489733530426
Spsb1,15,0.00011045072293073473,0.3199546560974152,0.00044141072435393647
Cinp,15,0.0008008446630962451,0.3429494248973157,0.0010077244621040566
Trex1,15,0.00010903552907473037,0.34155994288115715,0.001802088925227739
Fam169a,15,0.000124458726539503,0.32845404188512695,0.0001543639907369774
Ranbp17,15,3.5871980438870162e-06,0.3152771684912766,0.0006756242217390117
Cass4,15,0.00017209620447234495,0.32106240447397866,0.0001099816923832217
Bag5,15,3.998928065471578e-05,0.35975762766934244,0.0012541488717022083
Ephb6,15,2.0485204878816354e-05,0.3297387382679892,0.0001662825137157684
Hip1r,15,0.0005934943287621564,0.3371719470084869,0.00024903120606204523
Dysf,15,0.00026351916586422436,0.33534302492370116,0.0005394659292746196
Cltb,15,5.004964410337293e-05,0.3155274736040632,9.9433306774286e-05
Gpt2,15,0.0001285085655452849,0.34623593463186375,0.0004227607228284479
Apln,15,4.614218039833456e-05,0.33993227453165015,0.00033059351132072666
Clec4e,15,0.0008021750054980317,0.3355857339887847,0.00026886648043030094
F2r,15,0.00011314037609964742,0.3231133257569135,0.0001426836428955846
Camk2g,15,2.2133126881078784e-05,0.3351410353893537,0.00031086147474036324
Lrp8,15,0.0001108533323058271,0.34371209967470046,0.0005128253956019814
Slc11a1,15,7.668679448571904e-05,0.33142789311020077,0.0002881187652137693
RT1-CE3,15,5.720028243933391e-06,0.3137482502274755,0.0001729467059794132
Akirin2,15,2.1214955521991002e-05,0.32124777537725463,0.000713978557871283
Dtx3l,15,0.0009579732571271178,0.3329749532934799,0.0008745312863631733
Ybx3,15,0.0003142004272316166,0.34349990551512843,0.003496086139319613
Dnajc25,15,3.280629060281267e-05,0.3400569288310751,0.0008553339970767849
Kctd10,15,0.002325270690996345,0.30753987782080755,0.00039461777577093766
RT1-CE7,15,0.00017443435673990162,0.320359941820247,0.00019340952388287918
Adamts4,15,0.0004288455586418753,0.3411829451517078,0.0004132598264060629
Dab2ip,15,0.000240452224584593,0.3403481446986818,0.0003297683426072828
Krt16,14,0.0001513037432675548,0.31276062223350476,0.00019220338106559426
Tas1r3,14,0.00013836075766969442,0.3162448260505883,0.00027394450701947624
Kif13b,14,7.240764418037679e-05,0.2999143741663459,8.739152622374596e-05
Gadd45b,14,8.609179094593447e-05,0.3497618474688239,0.00040162194521234574
Pgm2l1,14,0.0004202040037834288,0.31279578758342985,0.00024609673628242913
Senp5,14,2.8935765584712694e-05,0.3231883985556488,0.0010556578188674027
Bicd2,14,0.0002978310424900911,0.32633498355038415,0.0006213578459461505
Atad3a,14,0.0001865489175737354,0.3265264946909654,0.0007531900815557817
Eepd1,14,0.00017053616418838123,0.3222524886791411,0.0011859960958235214
RT1-CE4,14,0.00010599780786994245,0.3139252691003188,0.0001706799179057139
Recql,14,0.00011677495122830957,0.3327360046366493,0.0008626462327962483
Slirp,14,0.00022976668251889002,0.3216191600886734,0.0016779626928596278
Srm,14,4.551640520678221e-05,0.3316649659951151,0.0018942881232560168
Cerk,14,0.00035009905542520244,0.2890695900630741,2.991401114320818e-05
Col8a1,14,2.4649491121205814e-05,0.3093523556952102,0.0002551316798215306
Pin4,14,0.0004735746630185426,0.33048298108422725,0.0009100107871465084
Urb2,14,0.00010871181001825531,0.33939316027412775,0.00138319728039247
Mef2d,14,0.00012606240242393974,0.3438820438525371,0.0003209107239889393
Sec23b,14,7.13798382849781e-05,0.3128661420115863,0.0008563428654838605
Wsb2,14,5.00559263356771e-05,0.3154201513341298,0.00014047931021721652
Vps72,14,9.305335261263424e-06,0.3448624934631245,0.0004793418584858798
Zpr1,14,0.00030451008624378227,0.3463221380265188,0.004062799527994062
C1qb,14,1.772652875292907e-05,0.3202124464510849,0.00016138811295498593
Htr1b,14,5.218064290206173e-05,0.30876867200521924,0.000140443486259404
Whamm,14,0.0003043437839043006,0.34862227252719613,0.0003584784531295462
Cldn3,14,0.00014484994859267387,0.3400985005827659,0.0005097481332524936
Ppm1g,14,9.118515141524997e-05,0.3327360046366493,0.0012502132383052863
Sh2d3c,14,6.957116389266516e-05,0.35295683008970125,0.0008825298022079608
Emp1,14,0.00010073954694790618,0.3195503945287187,0.0001640076698832066
Wsb1,14,5.0809351014960887e-05,0.31388984934751496,0.00013354310013205105
Trim24,14,3.186817636082039e-05,0.35735462232074827,0.0007483247591292373
Adamts1,14,1.0556656832577655e-05,0.3252666590397551,0.00020107327077166498
Alkbh1,14,0.00022093134367381955,0.3081530499298876,0.0016139167377809845
Kif26b,14,0.0001679286447553686,0.31018014659014664,0.00038117197501497325
Ccnj,14,2.9307652110148282e-05,0.3288422854334545,0.00046349946604523124
Naa50,14,0.00012230613178256411,0.3277188991361792,0.00273612620404179
Ptges3l1,14,3.700740013474915e-05,0.3334938545632972,0.0006955385618079034
Dnajb3,14,1.2528830654383916e-05,0.34172776498796525,0.0016882386178485068
Adpgk,14,0.0016391186048360013,0.3221032458917477,0.001250624970794245
Alg12,14,0.0009833617597615303,0.30001140243362723,0.0002567641204684724
Bag1,14,1.165082391734398e-05,0.35639325323687226,0.001216173727619901
Nrxn2,14,0.0008920045007030637,0.30880294536208514,6.964852380931768e-05
Tsn,14,0.0008053472549946794,0.3392276228224637,0.0012817871378228264
Nr5a2,14,0.00011938597749820892,0.3302475943455633,0.00028934341882071667
Fdps,14,0.000399207720853487,0.3212106840742438,0.0008078754821911039
Nus1,14,0.00040023416032406464,0.3188910745950281,0.0006552504202214948
Shisa4,13,0.00040560981421847733,0.3155990623672178,0.0003480194976883882
Fhdc1,13,4.0672305821600336e-05,0.3224766123527327,0.00012113728152990746
Creld2,13,0.00013140675377826383,0.31233925393140505,0.00032166797160231687
Panx1,13,0.00010187758934090161,0.3422322222619049,0.00033684377174912384
Fam98a,13,6.718028517127177e-05,0.3142799067744041,0.0009680064025961213
Peak1,13,2.0343630448171375e-05,0.3329351046872936,0.000868161645824228
Tle3,13,0.00035513757310808686,0.34679702502705373,0.0007631426416045023
Aldh1a2,13,0.0006826391323460565,0.321470503208577,0.0005322978481754418
Acp1,13,0.00013974142532064616,0.33840235187532236,0.0008205038983325148
Lama3,13,0.0002517874767749727,0.30818718674720563,9.478977313831146e-05
Reg3g,13,0.0007925452857623137,0.32880341978099814,0.0002147304450906075
Ccm2,13,0.0006840901151065531,0.3416857940023367,0.0003311701734521044
Exoc6b,13,0.00024100965421597622,0.3154201513341298,8.575292987396991e-05
Tmed9,13,0.00015636312300557162,0.29302777909911787,4.5285826377685144e-05
Fblim1,13,0.00019654064687149093,0.32270104799524707,0.0001232720586015381
Cotl1,13,3.152095554590126e-05,0.3339341897451717,0.0002207399604863135
Cnot11,13,0.00024054595158417942,0.3203968368958914,0.001135344636476076
Alox15,13,0.0001487771172150769,0.3316649659951151,0.00023525465009538422
Ppp4r1,13,0.00011897753584455348,0.31216401871263744,9.084969754216431e-05
Siah1,13,0.00033892168562081425,0.34623593463186375,0.0004835674197447102
Cald1,13,3.5826180196396526e-05,0.3349796188762222,0.00026287577791861
Fam72a,13,0.00029563747313239786,0.3379091139034404,0.0002737447581762207
Jmjd6,13,7.807278022058694e-05,0.3299342664571899,0.00042415341943417156
Ifitm3,13,8.514264278346438e-06,0.319330318499429,0.0006144506568322281
Gp1bb,13,0.00030966423193455795,0.3354643355561347,0.00022746944376959055
Ptpn13,13,0.00043524169169515157,0.3332142453907085,0.00013601428429561865
Qtrt2,13,3.074899265513691e-05,0.3024905659200854,0.0017478588684477468
Mgp,13,0.000689743245648217,0.3129013310951552,0.0001090882640952146
Copb2,13,0.0001546699562795461,0.3271408436932062,0.0005979674260259393
Tent2,13,8.578302005988899e-05,0.32386562686461295,0.0013942595387924704
Erap1,13,0.00011781875830356592,0.3398907434046457,0.0007749060584730033
Slc7a6os,13,0.0006170260596821892,0.309386758759678,0.0014591139879178547
Gast,13,5.9704445758791854e-05,0.32946538782176993,0.00020087766178783584
Hrob,13,7.146464483012322e-06,0.31269031524862595,0.0011213963746925775
Atf1,13,0.000802687966128981,0.3383611937201441,0.00022176275554355304
Ccl7,13,1.2568111619355988e-06,0.3186719054715951,0.00016789611971457488
Mfge8,13,0.0007528570256300245,0.33993227453165015,0.0006260181801903031
Sdcbp2,13,7.135949379537574e-05,0.3313094837164493,0.0002002137295202354
Med13l,12,0.00010841426220337732,0.31276062223350476,0.00012099169107029259
Cox7a2,12,0.00016460054719736908,0.31718227508459984,0.0027150527419865043
Ppl,12,0.0003602483911688805,0.32946538782176993,0.00014722866551457775
Cgn,12,7.574496321185301e-05,0.34967392342471404,0.0007177951052606392
Pdcd2l,12,3.509924496450903e-05,0.3243565039952227,0.003663055742856637
Cfap20,12,0.00010823759927906316,0.30444361290950156,0.00014347986342772896
Rwdd1,12,0.0005470006678372585,0.3173631912807467,0.001781960460154696
Vac14,12,0.00017905008603609368,0.3338540423337364,0.0005106077107272118
Mnda,12,2.321075973496665e-05,0.31911054539653877,0.0003731227286588847
Ctnnbip1,12,9.685815264832891e-05,0.33138841390911555,0.0002667591905429836
Thoc6,12,5.662630298256359e-05,0.3117442553526474,0.001736919976834061
Raph1,12,8.162316323289655e-05,0.34185373983374606,0.0005420552750092546
Oga,12,0.0005070540087759805,0.3565759721567579,0.00040001833591545277
Nedd1,12,0.0014795466557524265,0.3140315763367226,9.388687699485133e-05
Timm50,12,0.00046088865699101976,0.31628077930502785,0.0005710003723335182
Bnip2,12,0.00012428639040409667,0.3386082929365902,0.0006169829612450715
Carhsp1,12,0.00016682146707114564,0.31509862212787687,0.0022213875108416116
Bzw1,12,0.0001424155331046614,0.31381903381466725,0.0011946014071541906
Pgam5,12,4.8365526560953445e-05,0.3438820438525371,0.0006510970604476779
Muc13,12,0.0010729375988973032,0.282236556230803,9.767482813959435e-06
Bco1,12,0.00044252649695541925,0.3145641943427211,0.00023029176214678596
Mta1,12,4.2974542571582097e-05,0.3396832398982937,0.000292426823059448
Mbd2,12,3.853774871302423e-06,0.31279578758342985,0.00023831307879793514
Map1s,12,9.611131770050065e-05,0.3550741205829005,0.0006835155291815693
Ptrh2,12,0.00023897173726970472,0.31321838941308544,0.0008266212567811219
Il1rap,12,0.00018164334277528623,0.32401650765979795,0.00015011629643754053
Hnrnpul2,12,1.1278018775723768e-05,0.3054799313458905,0.0004491916968537403
Wnt7a,12,0.0003187644708904919,0.33115173607511306,0.00016911709780069765
Unc119,12,0.0006768652783581199,0.33964176959675557,0.00028626301218610464
Myo1e,12,2.850450184134984e-05,0.2983064266316776,4.451399672716311e-05
Nfkbid,12,0.00042671085120419015,0.31364213469752256,0.000299140432645741
Gda,12,2.783372709704193e-05,0.32401650765979795,0.0008495178048815281
Ggt7,12,0.00013878433823950065,0.31459976645561744,0.00020717208316279535
Pdcl3,12,7.57799657134786e-05,0.30716636135221653,0.001071783668372821
Lima1,12,3.5621765811074775e-06,0.3371310875868911,0.0003466761302508324
Vrk2,12,4.937182824168587e-05,0.3569877755379219,0.0020732052508364526
Fam89b,12,0.0007710042977785643,0.3125497960641529,9.502687488185278e-05
Fem1b,12,0.0002664983931458388,0.3239410496934123,0.00017933336775084779
Col15a1,12,0.00030925320360430865,0.29965593868666796,6.295107847949836e-05
Prrx1,12,6.35818624241935e-05,0.3195871033620936,0.00014100657584477217
Fabp2,12,2.0989018894641065e-05,0.33206084205860886,0.0001694945776465101
Cyp7b1,12,0.00011236931562757344,0.3049441778764689,8.137383921489027e-05
Kcnab2,12,0.00018735549706288838,0.31360677880363264,0.0005032419504502492
Rab13,12,0.0002139481494123884,0.2862145817661549,1.1464206269947948e-05
Rbm38,12,0.00038587281355558243,0.33960030941980285,0.0008343653369445633
Rasa2,11,6.606349974516331e-05,0.3109776139913956,0.00010771097595426235
Inhba,11,4.898751548224513e-05,0.3253807876920497,0.0001885987015130086
Cdca4,11,5.5139444758959366e-05,0.29904393580210953,8.42090531481215e-05
Galk1,11,0.00010918298849679913,0.30942116947692416,0.00021340603777555395
Zc3h12a,11,0.0001686482595958726,0.3324973986813703,0.00022322917671442434
Rgs19,11,2.257435371646875e-05,0.29349147956187627,3.742967873969182e-05
Tll1,11,0.00017453130623240983,0.2989154114931799,5.8258651989149495e-05
Mtbp,11,2.8977278064269503e-05,0.32694861144282816,0.00036258871556546854
Selenoi,11,0.00018994876068794068,0.3069630072566507,0.00016393523580323778
Ppm1a,11,0.001184186634486745,0.3147421353962015,0.00011341408045786747
Cep170,11,0.0001619265909297294,0.3122691362405461,0.0001083181339156172
Dusp8,11,0.00020289990099777995,0.3033481337658952,0.00014544049290500765
Ccrl2,11,5.904133150059276e-06,0.3212848752473756,0.00013526479302467106
Slfnl1,11,0.0003527856383096234,0.31827087687530314,0.0035994332959174914
Prpf38b,11,0.0016522989195187586,0.31371287040674617,0.0007128154110573094
B4galt5,11,0.00029449197633944616,0.2765963148505692,1.2935249190459704e-05
Fcrl2,11,0.000497928397830538,0.3155990623672178,0.00011913345420164717
H1f1,11,7.66261083181304e-06,0.34684026116033223,0.00044647268695155706
Efhd2,11,8.620146754356037e-06,0.31209397966872615,6.9179621799219e-05
Clec4d,11,0.00011589442309158627,0.29840241711541615,3.9331807395311816e-05
Treml2,11,0.0001638847702587635,0.29146209898030645,2.409509964312022e-05
Senp2,11,4.961235030707573e-06,0.3133242183542094,0.0002711744715775282
Ubr5,11,0.00012741756920519608,0.35694197264139405,0.00125264712908822
Alas2,11,0.00025317310064839574,0.29182898717791095,0.000411595357422047
Dnah8,11,8.908600379774197e-05,0.3246214392960356,0.0005009717621792804
Rgs2,11,9.340869306763934e-05,0.32687178178439963,0.0004951526849494005
